total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.003921956056728959,0.002286317991092801,0.0003606609534472227,2.235500141978264e-05
0.003752460004761815,0.0021283989772200584,0.00034213007893413305,1.790595706552267e-05
0.0032126529840752482,0.0020906070712953806,0.0002704489743337035,1.7327023670077324e-05
0.0034970931010320783,0.0021129039814695716,0.00028288504108786583,1.748104114085436e-05
0.003284744918346405,0.002095225965604186,0.00026740599423646927,1.739396248012781e-05
0.0036467870231717825,0.0021134489215910435,0.0003361189737915993,1.755694393068552e-05
0.0033753319876268506,0.0020852029556408525,0.00032995897345244884,1.7739017494022846e-05
0.0032863409724086523,0.0020862340461462736,0.0002698010066524148,1.6595935449004173e-05
0.0033714669989421964,0.0020889450097456574,0.0002520569832995534,1.8149963580071926e-05
0.00363987497985363,0.0024329390143975616,0.0002678940072655678,1.929409336298704e-05
0.0038091029273346066,0.0021255849860608578,0.00038382294587790966,1.7887912690639496e-05
0.003557399963028729,0.0021193750435486436,0.000282253953628242,1.6783014871180058e-05
0.0035696689737960696,0.002113484079018235,0.0002686880761757493,1.8600025214254856e-05
0.003183605964295566,0.002074201009236276,0.00026750308461487293,1.8747057765722275e-05
0.003662819042801857,0.002257660962641239,0.0003843141021206975,1.8117018043994904e-05
0.003496865974739194,0.0020961869740858674,0.00035603204742074013,1.7901998944580555e-05
0.0034132039872929454,0.0020912119653075933,0.00026660505682229996,1.8249033018946648e-05
0.0034912439296022058,0.002117482014000416,0.00026484508998692036,3.082596231251955e-05
0.003147400915622711,0.002073741052299738,0.0002366689732298255,1.6952049918472767e-05
0.003643545089289546,0.002120262011885643,0.0003540969919413328,1.850305125117302e-05
0.0038419379852712154,0.002121133031323552,0.00034691300243139267,1.7740996554493904e-05
0.003189350012689829,0.0020774189615622163,0.0002501469571143389,1.67239923030138e-05
0.004049223964102566,0.002086800988763571,0.0002823399845510721,1.7212936654686928e-05
0.0035631071077659726,0.002403685008175671,0.0002716790186241269,2.3133005015552044e-05
0.0036707299295812845,0.0021149549866095185,0.00042594794649630785,1.754891127347946e-05
0.0038836380699649453,0.0021225661039352417,0.00040959299076348543,1.778104342520237e-05
0.0035771470284089446,0.0021124950144439936,0.0003000569995492697,1.8396996892988682e-05
0.0036646240623667836,0.0022838719887658954,0.00027349404990673065,2.1536950953304768e-05
0.003774237004108727,0.002249915967695415,0.00036380800884217024,1.9632047042250633e-05
0.0037289749598130584,0.002115907962433994,0.00033952388912439346,1.6774050891399384e-05
0.0034510339610278606,0.002089470042847097,0.00032989506144076586,1.8000020645558834e-05
0.003478327998891473,0.0021111099049448967,0.00026231096126139164,1.800397876650095e-05
0.003187003079801798,0.002086639986373484,0.00027433806098997593,1.7345999367535114e-05
